x,y,WINDCHILL_FLAG,LOCAL_DAY,WIND_DIRECTION_FLAG,CLIMATE_IDENTIFIER,UTC_YEAR,PRECIP_AMOUNT_FLAG,WEATHER_ENG_DESC,LOCAL_MONTH,WEATHER_FRE_DESC,VISIBILITY_FLAG,HUMIDEX_FLAG,WIND_DIRECTION,STATION_PRESSURE,TEMP_FLAG,HUMIDEX,STATION_NAME,WINDCHILL,WIND_SPEED,DEW_POINT_TEMP,ID,LOCAL_DATE,LOCAL_YEAR,UTC_DAY,RELATIVE_HUMIDITY_FLAG,UTC_MONTH,UTC_DATE,DEW_POINT_TEMP_FLAG,STATION_PRESSURE_FLAG,RELATIVE_HUMIDITY,VISIBILITY,WIND_SPEED_FLAG,TEMP,PRECIP_AMOUNT,PROVINCE_CODE,LOCAL_HOUR
-112.81666666666666,53.05,,26,,3011240,1994,,NA,3,ND,,,33,,,,CAMROSE,,32,-5.6,3011240.1994.3.26.10,1994-03-26 10:00:00,1994,26,,3,1994-03-26T17:00:00,,M,61,,,1.0,,AB,10
-112.81666666666666,53.05,,26,,3011240,1994,,NA,3,ND,,,33,,,,CAMROSE,,28,-6.0,3011240.1994.3.26.11,1994-03-26 11:00:00,1994,26,,3,1994-03-26T18:00:00,,M,59,,,1.0,,AB,11
-112.81666666666666,53.05,,26,,3011240,1994,,NA,3,ND,,,33,,,,CAMROSE,,28,-5.0,3011240.1994.3.26.12,1994-03-26 12:00:00,1994,26,,3,1994-03-26T19:00:00,,M,60,,,2.0,,AB,12
-112.81666666666666,53.05,,26,,3011240,1994,,NA,3,ND,,,31,,,,CAMROSE,,32,-5.6,3011240.1994.3.26.13,1994-03-26 13:00:00,1994,26,,3,1994-03-26T20:00:00,,M,56,,,2.3,,AB,13
-112.81666666666666,53.05,,26,,3011240,1994,,NA,3,ND,,,32,,,,CAMROSE,,30,-5.4,3011240.1994.3.26.14,1994-03-26 14:00:00,1994,26,,3,1994-03-26T21:00:00,,M,56,,,2.6,,AB,14
-112.81666666666666,53.05,,26,,3011240,1994,,NA,3,ND,,,33,,,,CAMROSE,,28,-5.3,3011240.1994.3.26.15,1994-03-26 15:00:00,1994,26,,3,1994-03-26T22:00:00,,M,54,,,3.1,,AB,15
-112.81666666666666,53.05,,26,,3011240,1994,,NA,3,ND,,,33,,,,CAMROSE,,22,-5.0,3011240.1994.3.26.16,1994-03-26 16:00:00,1994,26,,3,1994-03-26T23:00:00,,M,56,,,3.0,,AB,16
-112.81666666666666,53.05,,26,,3011240,1994,,NA,3,ND,,,35,,,,CAMROSE,,22,-6.0,3011240.1994.3.26.17,1994-03-26 17:00:00,1994,27,,3,1994-03-27T00:00:00,,M,48,,,4.0,,AB,17
-112.81666666666666,53.05,,26,,3011240,1994,,NA,3,ND,,,34,,,,CAMROSE,,15,-6.3,3011240.1994.3.26.18,1994-03-26 18:00:00,1994,27,,3,1994-03-27T01:00:00,,M,53,,,2.3,,AB,18
-112.81666666666666,53.05,,26,,3011240,1994,,NA,3,ND,,,36,,,,CAMROSE,-4,11,-6.6,3011240.1994.3.26.19,1994-03-26 19:00:00,1994,27,,3,1994-03-27T02:00:00,,M,62,,,-0.2,,AB,19
-112.81666666666666,53.05,,26,,3011240,1994,,NA,3,ND,,,4,,,,CAMROSE,-4,6,-7.3,3011240.1994.3.26.20,1994-03-26 20:00:00,1994,27,,3,1994-03-27T03:00:00,,M,66,,,-1.7,,AB,20
-112.81666666666666,53.05,,26,,3011240,1994,,NA,3,ND,,,0,,,,CAMROSE,,0,-6.0,3011240.1994.3.26.21,1994-03-26 21:00:00,1994,27,,3,1994-03-27T04:00:00,,M,76,,,-2.3,,AB,21
-112.81666666666666,53.05,,26,,3011240,1994,,NA,3,ND,,,8,,,,CAMROSE,-5,7,-9.2,3011240.1994.3.26.22,1994-03-26 22:00:00,1994,27,,3,1994-03-27T05:00:00,,M,60,,,-2.6,,AB,22
-112.81666666666666,53.05,,26,,3011240,1994,,NA,3,ND,,,0,,,,CAMROSE,,0,-8.0,3011240.1994.3.26.23,1994-03-26 23:00:00,1994,27,,3,1994-03-27T06:00:00,,M,74,,,-4.0,,AB,23
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,20,,,,CAMROSE,-6,7,-8.2,3011240.1994.3.27.0,1994-03-27 00:00:00,1994,27,,3,1994-03-27T07:00:00,,M,69,,,-3.4,,AB,0
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,22,,,,CAMROSE,-6,7,-8.3,3011240.1994.3.27.1,1994-03-27 01:00:00,1994,27,,3,1994-03-27T08:00:00,,M,67,,,-3.0,,AB,1
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,20,,,,CAMROSE,-7,9,-8.0,3011240.1994.3.27.2,1994-03-27 02:00:00,1994,27,,3,1994-03-27T09:00:00,,M,68,,,-3.0,,AB,2
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,18,,,,CAMROSE,-7,9,-7.7,3011240.1994.3.27.3,1994-03-27 03:00:00,1994,27,,3,1994-03-27T10:00:00,,M,71,,,-3.2,,AB,3
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,18,,,,CAMROSE,-7,9,-7.5,3011240.1994.3.27.4,1994-03-27 04:00:00,1994,27,,3,1994-03-27T11:00:00,,M,74,,,-3.5,,AB,4
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,17,,,,CAMROSE,-7,11,-8.0,3011240.1994.3.27.5,1994-03-27 05:00:00,1994,27,,3,1994-03-27T12:00:00,,M,68,,,-3.0,,AB,5
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,18,,,,CAMROSE,-7,11,-7.7,3011240.1994.3.27.6,1994-03-27 06:00:00,1994,27,,3,1994-03-27T13:00:00,,M,70,,,-3.0,,AB,6
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,16,,,,CAMROSE,-8,11,-7.2,3011240.1994.3.27.7,1994-03-27 07:00:00,1994,27,,3,1994-03-27T14:00:00,,M,74,,,-3.3,,AB,7
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,18,,,,CAMROSE,-6,15,-7.1,3011240.1994.3.27.8,1994-03-27 08:00:00,1994,27,,3,1994-03-27T15:00:00,,M,64,,,-1.2,,AB,8
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,18,,,,CAMROSE,,20,-7.0,3011240.1994.3.27.9,1994-03-27 09:00:00,1994,27,,3,1994-03-27T16:00:00,,M,57,,,0.5,,AB,9
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,19,,,,CAMROSE,,24,-7.1,3011240.1994.3.27.10,1994-03-27 10:00:00,1994,27,,3,1994-03-27T17:00:00,,M,51,,,2.0,,AB,10
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,18,,,,CAMROSE,,22,-6.0,3011240.1994.3.27.11,1994-03-27 11:00:00,1994,27,,3,1994-03-27T18:00:00,,M,48,,,4.0,,AB,11
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,18,,,,CAMROSE,,19,-5.0,3011240.1994.3.27.12,1994-03-27 12:00:00,1994,27,,3,1994-03-27T19:00:00,,M,45,,,6.0,,AB,12
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,19,,,,CAMROSE,,22,-4.3,3011240.1994.3.27.13,1994-03-27 13:00:00,1994,27,,3,1994-03-27T20:00:00,,M,47,,,6.3,,AB,13
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,20,,,,CAMROSE,,19,-2.4,3011240.1994.3.27.14,1994-03-27 14:00:00,1994,27,,3,1994-03-27T21:00:00,,M,48,,,7.8,,AB,14
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,23,,,,CAMROSE,,19,-1.8,3011240.1994.3.27.15,1994-03-27 15:00:00,1994,27,,3,1994-03-27T22:00:00,,M,48,,,8.6,,AB,15
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,23,,,,CAMROSE,,13,-1.7,3011240.1994.3.27.16,1994-03-27 16:00:00,1994,27,,3,1994-03-27T23:00:00,,M,46,,,9.4,,AB,16
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,25,,,,CAMROSE,,15,-1.0,3011240.1994.3.27.17,1994-03-27 17:00:00,1994,28,,3,1994-03-28T00:00:00,,M,49,,,9.0,,AB,17
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,28,,,,CAMROSE,,9,0.7,3011240.1994.3.27.18,1994-03-27 18:00:00,1994,28,,3,1994-03-28T01:00:00,,M,69,,,5.9,,AB,18
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,30,,,,CAMROSE,,7,-0.9,3011240.1994.3.27.19,1994-03-27 19:00:00,1994,28,,3,1994-03-28T02:00:00,,M,69,,,4.2,,AB,19
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,28,,,,CAMROSE,,11,-1.0,3011240.1994.3.27.20,1994-03-27 20:00:00,1994,28,,3,1994-03-28T03:00:00,,M,74,,,3.1,,AB,20
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,29,,,,CAMROSE,,15,-2.3,3011240.1994.3.27.21,1994-03-27 21:00:00,1994,28,,3,1994-03-28T04:00:00,,M,61,,,4.6,,AB,21
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,30,,,,CAMROSE,,17,-2.0,3011240.1994.3.27.22,1994-03-27 22:00:00,1994,28,,3,1994-03-28T05:00:00,,M,67,,,3.5,,AB,22
-112.81666666666666,53.05,,27,,3011240,1994,,NA,3,ND,,,30,,,,CAMROSE,,19,-3.0,3011240.1994.3.27.23,1994-03-27 23:00:00,1994,28,,3,1994-03-28T06:00:00,,M,65,,,3.0,,AB,23
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,30,,,,CAMROSE,,17,-3.3,3011240.1994.3.28.0,1994-03-28 00:00:00,1994,28,,3,1994-03-28T07:00:00,,M,68,,,2.0,,AB,0
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,30,,,,CAMROSE,,26,-3.3,3011240.1994.3.28.1,1994-03-28 01:00:00,1994,28,,3,1994-03-28T08:00:00,,M,68,,,2.0,,AB,1
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,30,,,,CAMROSE,,30,-4.0,3011240.1994.3.28.2,1994-03-28 02:00:00,1994,28,,3,1994-03-28T09:00:00,,M,64,,,2.0,,AB,2
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,31,,,,CAMROSE,,24,-4.0,3011240.1994.3.28.3,1994-03-28 03:00:00,1994,28,,3,1994-03-28T10:00:00,,M,69,,,1.0,,AB,3
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,30,,,,CAMROSE,-6,26,-4.0,3011240.1994.3.28.4,1994-03-28 04:00:00,1994,28,,3,1994-03-28T11:00:00,,M,74,,,0.0,,AB,4
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,32,,,,CAMROSE,-6,26,-4.0,3011240.1994.3.28.5,1994-03-28 05:00:00,1994,28,,3,1994-03-28T12:00:00,,M,74,,,0.0,,AB,5
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,31,,,,CAMROSE,,30,-3.3,3011240.1994.3.28.6,1994-03-28 06:00:00,1994,28,,3,1994-03-28T13:00:00,,M,76,,,0.5,,AB,6
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,31,,,,CAMROSE,,28,-3.0,3011240.1994.3.28.7,1994-03-28 07:00:00,1994,28,,3,1994-03-28T14:00:00,,M,75,,,1.0,,AB,7
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,30,,,,CAMROSE,,30,-3.0,3011240.1994.3.28.8,1994-03-28 08:00:00,1994,28,,3,1994-03-28T15:00:00,,M,75,,,1.0,,AB,8
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,31,,,,CAMROSE,,28,-3.0,3011240.1994.3.28.9,1994-03-28 09:00:00,1994,28,,3,1994-03-28T16:00:00,,M,69,,,2.0,,AB,9
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,33,,,,CAMROSE,,35,-4.5,3011240.1994.3.28.10,1994-03-28 10:00:00,1994,28,,3,1994-03-28T17:00:00,,M,59,,,2.8,,AB,10
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,32,,,,CAMROSE,,35,-5.0,3011240.1994.3.28.11,1994-03-28 11:00:00,1994,28,,3,1994-03-28T18:00:00,,M,56,,,3.0,,AB,11
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,33,,,,CAMROSE,,32,-6.0,3011240.1994.3.28.12,1994-03-28 12:00:00,1994,28,,3,1994-03-28T19:00:00,,M,48,,,4.0,,AB,12
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,32,,,,CAMROSE,,32,-5.0,3011240.1994.3.28.13,1994-03-28 13:00:00,1994,28,,3,1994-03-28T20:00:00,,M,48,,,5.0,,AB,13
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,32,,,,CAMROSE,,30,-4.0,3011240.1994.3.28.14,1994-03-28 14:00:00,1994,28,,3,1994-03-28T21:00:00,,M,49,,,6.0,,AB,14
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,32,,,,CAMROSE,,22,-2.0,3011240.1994.3.28.15,1994-03-28 15:00:00,1994,28,,3,1994-03-28T22:00:00,,M,56,,,6.0,,AB,15
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,33,,,,CAMROSE,,26,-4.0,3011240.1994.3.28.16,1994-03-28 16:00:00,1994,28,,3,1994-03-28T23:00:00,,M,49,,,6.0,,AB,16
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,34,,,,CAMROSE,,20,-5.0,3011240.1994.3.28.17,1994-03-28 17:00:00,1994,29,,3,1994-03-29T00:00:00,,M,45,,,6.0,,AB,17
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,32,,,,CAMROSE,,11,-4.2,3011240.1994.3.28.18,1994-03-28 18:00:00,1994,29,,3,1994-03-29T01:00:00,,M,52,,,4.9,,AB,18
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,34,,,,CAMROSE,,7,-3.8,3011240.1994.3.28.19,1994-03-28 19:00:00,1994,29,,3,1994-03-29T02:00:00,,M,64,,,2.3,,AB,19
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,0,,,,CAMROSE,,0,-4.3,3011240.1994.3.28.20,1994-03-28 20:00:00,1994,29,,3,1994-03-29T03:00:00,,M,75,,,-0.5,,AB,20
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,0,,,,CAMROSE,,0,-4.6,3011240.1994.3.28.21,1994-03-28 21:00:00,1994,29,,3,1994-03-29T04:00:00,,M,82,,,-2.0,,AB,21
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,0,,,,CAMROSE,,0,-4.6,3011240.1994.3.28.22,1994-03-28 22:00:00,1994,29,,3,1994-03-29T05:00:00,,M,84,,,-2.3,,AB,22
-112.81666666666666,53.05,,28,,3011240,1994,,NA,3,ND,,,20,,,,CAMROSE,-4,7,-5.0,3011240.1994.3.28.23,1994-03-28 23:00:00,1994,29,,3,1994-03-29T06:00:00,,M,74,,,-1.0,,AB,23
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,18,,,,CAMROSE,-4,7,-5.4,3011240.1994.3.29.0,1994-03-29 00:00:00,1994,29,,3,1994-03-29T07:00:00,,M,76,,,-1.8,,AB,0
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,18,,,,CAMROSE,-5,6,-5.9,3011240.1994.3.29.1,1994-03-29 01:00:00,1994,29,,3,1994-03-29T08:00:00,,M,77,,,-2.5,,AB,1
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,20,,,,CAMROSE,-6,11,-5.7,3011240.1994.3.29.2,1994-03-29 02:00:00,1994,29,,3,1994-03-29T09:00:00,,M,75,,,-1.9,,AB,2
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,18,,,,CAMROSE,-6,11,-5.5,3011240.1994.3.29.3,1994-03-29 03:00:00,1994,29,,3,1994-03-29T10:00:00,,M,76,,,-1.9,,AB,3
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,18,,,,CAMROSE,-6,11,-5.5,3011240.1994.3.29.4,1994-03-29 04:00:00,1994,29,,3,1994-03-29T11:00:00,,M,76,,,-1.8,,AB,4
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,17,,,,CAMROSE,-6,11,-6.0,3011240.1994.3.29.5,1994-03-29 05:00:00,1994,29,,3,1994-03-29T12:00:00,,M,74,,,-2.0,,AB,5
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,19,,,,CAMROSE,-5,19,-5.3,3011240.1994.3.29.8,1994-03-29 08:00:00,1994,29,,3,1994-03-29T15:00:00,,M,67,,,0.0,,AB,8
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,20,,,,CAMROSE,,17,-4.7,3011240.1994.3.29.9,1994-03-29 09:00:00,1994,29,,3,1994-03-29T16:00:00,,M,58,,,2.8,,AB,9
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,21,,,,CAMROSE,,26,-5.0,3011240.1994.3.29.10,1994-03-29 10:00:00,1994,29,,3,1994-03-29T17:00:00,,M,49,,,4.9,,AB,10
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,20,,,,CAMROSE,,24,-5.0,3011240.1994.3.29.11,1994-03-29 11:00:00,1994,29,,3,1994-03-29T18:00:00,,M,39,,,8.0,,AB,11
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,22,,,,CAMROSE,,20,-4.3,3011240.1994.3.29.12,1994-03-29 12:00:00,1994,29,,3,1994-03-29T19:00:00,,M,35,,,10.7,,AB,12
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,25,,,,CAMROSE,,19,-1.5,3011240.1994.3.29.13,1994-03-29 13:00:00,1994,29,,3,1994-03-29T20:00:00,,M,39,,,12.1,,AB,13
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,27,,,,CAMROSE,,20,-2.6,3011240.1994.3.29.14,1994-03-29 14:00:00,1994,29,,3,1994-03-29T21:00:00,,M,35,,,12.5,,AB,14
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,28,,,,CAMROSE,,22,-3.3,3011240.1994.3.29.15,1994-03-29 15:00:00,1994,29,,3,1994-03-29T22:00:00,,M,34,,,11.9,,AB,15
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,29,,,,CAMROSE,,17,-2.7,3011240.1994.3.29.16,1994-03-29 16:00:00,1994,29,,3,1994-03-29T23:00:00,,M,37,,,11.6,,AB,16
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,29,,,,CAMROSE,,7,0.0,3011240.1994.3.29.17,1994-03-29 17:00:00,1994,30,,3,1994-03-30T00:00:00,,M,47,,,11.0,,AB,17
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,28,,,,CAMROSE,,13,-0.2,3011240.1994.3.29.18,1994-03-29 18:00:00,1994,30,,3,1994-03-30T01:00:00,,M,52,,,9.0,,AB,18
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,27,,,,CAMROSE,,11,-0.7,3011240.1994.3.29.19,1994-03-29 19:00:00,1994,30,,3,1994-03-30T02:00:00,,M,67,,,5.0,,AB,19
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,29,,,,CAMROSE,,6,-2.0,3011240.1994.3.29.20,1994-03-29 20:00:00,1994,30,,3,1994-03-30T03:00:00,,M,72,,,2.6,,AB,20
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,28,,,,CAMROSE,,9,-2.9,3011240.1994.3.29.21,1994-03-29 21:00:00,1994,30,,3,1994-03-30T04:00:00,,M,69,,,2.1,,AB,21
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,30,,,,CAMROSE,,4,-3.1,3011240.1994.3.29.22,1994-03-29 22:00:00,1994,30,,3,1994-03-30T05:00:00,,M,65,,,2.8,,AB,22
-112.81666666666666,53.05,,29,,3011240,1994,,NA,3,ND,,,31,,,,CAMROSE,,13,-3.7,3011240.1994.3.29.23,1994-03-29 23:00:00,1994,30,,3,1994-03-30T06:00:00,,M,61,,,3.2,,AB,23
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,29,,,,CAMROSE,,9,-3.7,3011240.1994.3.30.0,1994-03-30 00:00:00,1994,30,,3,1994-03-30T07:00:00,,M,65,,,2.1,,AB,0
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,29,,,,CAMROSE,,13,-4.5,3011240.1994.3.30.1,1994-03-30 01:00:00,1994,30,,3,1994-03-30T08:00:00,,M,67,,,0.9,,AB,1
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,27,,,,CAMROSE,,11,-4.2,3011240.1994.3.30.2,1994-03-30 02:00:00,1994,30,,3,1994-03-30T09:00:00,,M,72,,,0.2,,AB,2
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,27,,,,CAMROSE,-3,6,-4.9,3011240.1994.3.30.3,1994-03-30 03:00:00,1994,30,,3,1994-03-30T10:00:00,,M,72,,,-0.5,,AB,3
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,30,,,,CAMROSE,-2,4,-5.4,3011240.1994.3.30.4,1994-03-30 04:00:00,1994,30,,3,1994-03-30T11:00:00,,M,72,,,-1.0,,AB,4
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,25,,,,CAMROSE,-4,7,-6.0,3011240.1994.3.30.5,1994-03-30 05:00:00,1994,30,,3,1994-03-30T12:00:00,,M,69,,,-1.0,,AB,5
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,25,,,,CAMROSE,-4,4,-5.5,3011240.1994.3.30.6,1994-03-30 06:00:00,1994,30,,3,1994-03-30T13:00:00,,M,79,,,-2.3,,AB,6
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,28,,,,CAMROSE,-2,4,-4.8,3011240.1994.3.30.7,1994-03-30 07:00:00,1994,30,,3,1994-03-30T14:00:00,,M,75,,,-0.9,,AB,7
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,26,,,,CAMROSE,,4,-3.5,3011240.1994.3.30.8,1994-03-30 08:00:00,1994,30,,3,1994-03-30T15:00:00,,M,64,,,2.6,,AB,8
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,0,,,,CAMROSE,,0,-3.6,3011240.1994.3.30.9,1994-03-30 09:00:00,1994,30,,3,1994-03-30T16:00:00,,M,49,,,6.2,,AB,9
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,27,,,,CAMROSE,,7,-5.8,3011240.1994.3.30.10,1994-03-30 10:00:00,1994,30,,3,1994-03-30T17:00:00,,M,33,,,9.5,,AB,10
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,24,,,,CAMROSE,,6,-3.7,3011240.1994.3.30.11,1994-03-30 11:00:00,1994,30,,3,1994-03-30T18:00:00,,M,36,,,10.8,,AB,11
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,27,,,,CAMROSE,,4,-5.2,3011240.1994.3.30.12,1994-03-30 12:00:00,1994,30,,3,1994-03-30T19:00:00,,M,29,,,12.4,,AB,12
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,29,,,,CAMROSE,,7,-4.7,3011240.1994.3.30.13,1994-03-30 13:00:00,1994,30,,3,1994-03-30T20:00:00,,M,27,,,13.8,,AB,13
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,30,,,,CAMROSE,,7,-3.9,3011240.1994.3.30.14,1994-03-30 14:00:00,1994,30,,3,1994-03-30T21:00:00,,M,27,,,14.7,,AB,14
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,30,,,,CAMROSE,,4,-5.4,3011240.1994.3.30.15,1994-03-30 15:00:00,1994,30,,3,1994-03-30T22:00:00,,M,23,,,15.4,,AB,15
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,9,,,,CAMROSE,,7,-2.0,3011240.1994.3.30.16,1994-03-30 16:00:00,1994,30,,3,1994-03-30T23:00:00,,M,31,,,14.9,,AB,16
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,8,,,,CAMROSE,,6,-3.0,3011240.1994.3.30.17,1994-03-30 17:00:00,1994,31,,3,1994-03-31T00:00:00,,M,28,,,15.5,,AB,17
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,18,,,,CAMROSE,,7,-4.7,3011240.1994.3.30.18,1994-03-30 18:00:00,1994,31,,3,1994-03-31T01:00:00,,M,25,,,15.1,,AB,18
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,14,,,,CAMROSE,,9,-0.8,3011240.1994.3.30.19,1994-03-30 19:00:00,1994,31,,3,1994-03-31T02:00:00,,M,47,,,10.1,,AB,19
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,15,,,,CAMROSE,,7,-0.6,3011240.1994.3.30.20,1994-03-30 20:00:00,1994,31,,3,1994-03-31T03:00:00,,M,60,,,6.6,,AB,20
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,0,,,,CAMROSE,,0,-0.8,3011240.1994.3.30.21,1994-03-30 21:00:00,1994,31,,3,1994-03-31T04:00:00,,M,67,,,4.7,,AB,21
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,0,,,,CAMROSE,,0,-0.7,3011240.1994.3.30.22,1994-03-30 22:00:00,1994,31,,3,1994-03-31T05:00:00,,M,78,,,2.8,,AB,22
-112.81666666666666,53.05,,30,,3011240,1994,,NA,3,ND,,,0,,,,CAMROSE,,0,-1.4,3011240.1994.3.30.23,1994-03-30 23:00:00,1994,31,,3,1994-03-31T06:00:00,,M,79,,,1.8,,AB,23
-112.81666666666666,53.05,,31,,3011240,1994,,NA,3,ND,,,20,,,,CAMROSE,,7,-2.5,3011240.1994.3.31.0,1994-03-31 00:00:00,1994,31,,3,1994-03-31T07:00:00,,M,74,,,1.7,,AB,0
-112.81666666666666,53.05,,31,,3011240,1994,,NA,3,ND,,,22,,,,CAMROSE,,9,-3.7,3011240.1994.3.31.1,1994-03-31 01:00:00,1994,31,,3,1994-03-31T08:00:00,,M,65,,,2.1,,AB,1
-112.81666666666666,53.05,,31,,3011240,1994,,NA,3,ND,,,0,,,,CAMROSE,,0,-2.8,3011240.1994.3.31.2,1994-03-31 02:00:00,1994,31,,3,1994-03-31T09:00:00,,M,76,,,1.0,,AB,2
-112.81666666666666,53.05,,31,,3011240,1994,,NA,3,ND,,,23,,,,CAMROSE,-2,4,-2.9,3011240.1994.3.31.3,1994-03-31 03:00:00,1994,31,,3,1994-03-31T10:00:00,,M,83,,,-0.4,,AB,3
-112.81666666666666,53.05,,31,,3011240,1994,,NA,3,ND,,,0,,,,CAMROSE,,0,-2.4,3011240.1994.3.31.4,1994-03-31 04:00:00,1994,31,,3,1994-03-31T11:00:00,,M,91,,,-1.1,,AB,4
